"","Feature","%IncMSE","%IncMSE.pval","IncNodePurity","IncNodePurity.pval"
"44","x15499_842_57769_7_492",1.70823444818411,0.0099009900990099,0.128636811855484,0.0099009900990099
"45","x25824_820_60856_12_138",1.70664005979624,0.0198019801980198,0.0146319069604252,0.247524752475248
"46","x34789_972_78973_14_377",1.70446332137397,0.0198019801980198,0.762623962538083,0.0297029702970297
"47","x28274_781_58264_12_769",1.69944783751349,0.0099009900990099,0.020068625140056,0.0297029702970297
"48","x25963_606_54475_12_168",1.69801578739692,0.0198019801980198,0.0218685284857843,0.0594059405940594
"49","x34727_576_60838_14_296",1.69779033372753,0.0099009900990099,0.0133663106074927,0.326732673267327
"50","x8300_701_49525_4_594",1.67907850996859,0.0099009900990099,0.0221700055190862,0.0891089108910891
"51","x9880_906_57042_5_161",1.66790785879514,0.0099009900990099,0.188281173118441,0.0099009900990099
"52","x27909_974_74362_12_701",1.66446082496945,0.0099009900990099,0.262267001676195,0.0099009900990099
"53","x24072_881_59944_11_628",1.66254601471628,0.0198019801980198,0.0066142787878788,0.386138613861386
"54","x40182_895_8072_16_279",1.65956838910856,0.0099009900990099,0.0948157600226621,0.0198019801980198
"55","x18619_846_60836_8_729",1.64675810176171,0.0099009900990099,0.0847303662238552,0.0099009900990099
"56","x28500_808_6208_12_842",1.64518334101642,0.0198019801980198,0.0152477406359533,0.217821782178218
"57","x9522_826_60462_5_095",1.64314567872816,0.0099009900990099,0.300898222461316,0.0099009900990099
"58","x4147_495_30922_3_354",1.63219373524583,0.0099009900990099,0.173360474501159,0.0099009900990099
"59","x29947_950_74066_13_201",1.63047924174949,0.0198019801980198,0.172023302251244,0.0198019801980198
"60","x29017_429_37229_13_01",1.61953446234693,0.0297029702970297,0.208832299941624,0.0297029702970297
"61","x33615_961_74919_14_036",1.61710808231768,0.0099009900990099,0.223367417244796,0.0099009900990099
"62","x36633_918_81339_14_846",1.61552329004536,0.0099009900990099,0.29819136628539,0.0099009900990099
"63","x14054_624_46299_6_883",1.61491008771927,0.0198019801980198,0.115116310026212,0.0198019801980198
"64","x20697_828_63111_9_811",1.61342990316364,0.0099009900990099,0.086247337092318,0.0198019801980198
"65","x33585_990_81404_14_043",1.60006109586476,0.0099009900990099,0.130602880226156,0.0099009900990099
"66","x3174_446_3638_2_948",1.57494851982829,0.0198019801980198,0.0459099632724749,0.0792079207920792
"67","x19780_646_50632_9_3",1.56906886791838,0.0099009900990099,0.239543126674288,0.0099009900990099
"68","x28899_924_7307_13_005",1.56403265028898,0.0099009900990099,0.148995504623091,0.0099009900990099
"69","x13794_826_59645_6_702",1.56104686418179,0.0099009900990099,0.0230313541396826,0.0495049504950495
"70","x5192_467_29221_3_695",1.55818098340767,0.0099009900990099,0.107763748422265,0.0297029702970297
"71","x37810_998_85702_15_29",1.55730411061142,0.0099009900990099,0.0925899894761904,0.0198019801980198
"72","x22289_581_56114_10_6",1.55345715336254,0.0099009900990099,0.00164394479853481,0.316831683168317
"73","x19278_762_53821_8_983",1.54540574301134,0.0198019801980198,0.00401838792815374,0.544554455445545
"74","x20188_838_60009_9_525",1.5272082229358,0.0198019801980198,0.0451306825207942,0.0891089108910891
"75","x10758_687_50681_5_534",1.52545746853212,0.0099009900990099,0.0627965231277648,0.0099009900990099
"76","x36868_1276_35483_14_967",1.5184654535685,0.0099009900990099,0.0183656004957661,0.237623762376238
"77","x39772_867_77583_16_139",1.51672736901944,0.0198019801980198,0.0267306044066582,0.138613861386139
"78","x25169_614_55137_11_952",1.51450448300349,0.0198019801980198,0.312357584340523,0.0099009900990099
"79","x15083_647_40731_7_332",1.49903038775448,0.0099009900990099,0.364049208913506,0.0099009900990099
"80","x14265_818_57678_6_973",1.48062864198281,0.0099009900990099,0.0455415007690437,0.0297029702970297
"81","x22126_846_60993_10_483",1.46215393606745,0.0099009900990099,0.00835188500509724,0.138613861386139
"82","x1931_574_31416_1_975",1.46149280135887,0.0198019801980198,0.00880363584915087,0.257425742574257
"83","x31780_784_64511_13_63",1.46136104164209,0.0099009900990099,0.157349496524695,0.0198019801980198
"84","x7828_670_5047_4_472",1.44445984239518,0.0198019801980198,0.00288023539682539,0.198019801980198
"85","x34668_933_77619_14_339",1.44101287374927,0.0099009900990099,0.00426063428571432,0.247524752475248
"86","x26492_590_55072_12_355",1.4313824186852,0.0297029702970297,0.00169099888787543,0.316831683168317
"87","x24526_630_5468_11_752",1.43068896588842,0.0099009900990099,0.472326964426122,0.0099009900990099
"88","x10845_770_53328_5_608",1.42864997728053,0.0198019801980198,0.0268498677672577,0.0396039603960396
"89","x31532_1012_78402_13_591",1.42120303011082,0.0099009900990099,0.508470108818278,0.0099009900990099
"90","x20570_792_58978_9_731",1.41704103932964,0.0099009900990099,0.000724506666666667,0.316831683168317
"91","x28707_783_65299_12_909",1.41698404587303,0.0099009900990099,0.124433109074631,0.0099009900990099
"92","x4980_379_28374_3_611",1.41685334857402,0.0099009900990099,0.00287531888888891,0.0792079207920792
"93","x30649_604_60172_13_419",1.41682425603539,0.0099009900990099,0.00121864828749682,0.188118811881188
"94","x40103_946_8946_16_272",1.4167611165105,0.0198019801980198,0.0161784102602109,0.148514851485149
"95","x12262_775_53098_6_104",1.41670820907593,0.0099009900990099,0.0163912845348294,0.128712871287129
"96","x3322_441_33732_3_044",1.41645403888331,0.0198019801980198,0.0184785837990196,0.138613861386139
"97","x38707_986_91374_15_666",1.41606177955753,0.0198019801980198,0.338188865775575,0.0099009900990099
"98","x31275_888_7053_13_533",1.41547571966249,0.0099009900990099,0.0952812115885086,0.0297029702970297
"99","x16666_650_51114_8",1.41527286478757,0.0198019801980198,0.000927477579365107,0.415841584158416
"100","x38872_964_83038_15_743",1.4149075284744,0.0198019801980198,0.0156914028968254,0.138613861386139
"101","x23286_572_50194_11_228",1.41474589043562,0.0297029702970297,0.0259436952719503,0.118811881188119
"102","x17529_838_63346_8_326",1.41433313286681,0.0198019801980198,0.00140882095238096,0.544554455445545
"103","x11155_888_59662_5_66",1.41336037394635,0.0198019801980198,0.00384821550567599,0.475247524752475
"104","x37654_882_78948_15_246",1.41320508640663,0.0396039603960396,0.000649106666666679,0.534653465346535
"105","x10254_1023_52444_5_37",1.41287854056214,0.0099009900990099,0.00724501064425771,0.0396039603960396
"106","x35079_943_75288_14_402",1.41244761449482,0.0099009900990099,0.195244765679887,0.0099009900990099
"107","x22404_710_63064_10_682",1.41239955681123,0.0198019801980198,0.00108029761904763,0.267326732673267
"108","x18175_818_57836_8_546",1.41181556518541,0.0297029702970297,0.00283959602564102,0.455445544554455
